SID,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_PRES,dist_km,category
1897026S18128,UNNAMED,1897-01-26 12:00:00,-21.0,122.2,, ,407.0840822238088,5
1897026S18128,UNNAMED,1897-01-26 15:00:00,-21.7,120.9,, ,298.87664679596594,5
1897026S18128,UNNAMED,1897-01-26 18:00:00,-22.6,119.7,, ,282.99558300440003,5
1897026S18128,UNNAMED,1897-01-26 21:00:00,-23.5,118.7,, ,355.37339517752304,5
1897026S18128,UNNAMED,1897-01-27 00:00:00,-24.4,118.2,, ,457.26072431382045,5
1897336S18115,UNNAMED,1897-12-01 12:00:00,-18.4,115.0,, ,451.8395401024567,5
1897336S18115,UNNAMED,1897-12-01 15:00:00,-18.6,114.8,, ,462.08541418226974,5
1897336S18115,UNNAMED,1897-12-01 18:00:00,-18.7,114.7,, ,467.9147037655467,5
1897336S18115,UNNAMED,1897-12-01 21:00:00,-18.9,114.5,, ,480.90037429804465,5
1897336S18115,UNNAMED,1897-12-02 00:00:00,-19.1,114.4,, ,484.85531862608127,5
1897336S18115,UNNAMED,1897-12-02 03:00:00,-19.3,114.3,, ,490.0370292130991,5
1897336S18115,UNNAMED,1897-12-02 06:00:00,-19.6,114.2,, ,494.54206090078833,5
1897336S18115,UNNAMED,1897-12-02 09:00:00,-19.9,114.2,, ,490.4140291631134,5
1897336S18115,UNNAMED,1897-12-02 12:00:00,-20.2,114.2,, ,488.52612007957066,5
1897336S18115,UNNAMED,1897-12-02 15:00:00,-20.5,114.2,, ,488.9042851111034,5
1897336S18115,UNNAMED,1897-12-02 18:00:00,-20.8,114.2,, ,491.5432941257556,5
1897336S18115,UNNAMED,1897-12-02 21:00:00,-21.2,114.3,, ,487.64259453005104,5
1897336S18115,UNNAMED,1897-12-03 00:00:00,-21.5,114.3,, ,495.5376171392034,5
1897355S18115,UNNAMED,1897-12-21 06:00:00,-18.1,115.1,, ,458.8745907107954,5
1897355S18115,UNNAMED,1897-12-21 09:00:00,-18.2,115.1,, ,453.06496222947993,5
1897355S18115,UNNAMED,1897-12-21 12:00:00,-18.3,115.0,, ,457.1259782598222,5
1897355S18115,UNNAMED,1897-12-21 15:00:00,-18.4,115.0,, ,451.8395401024567,5
1897355S18115,UNNAMED,1897-12-21 18:00:00,-18.5,114.9,, ,456.7215015739888,5
1897355S18115,UNNAMED,1897-12-21 21:00:00,-18.6,114.9,, ,451.97586218735063,5
1897355S18115,UNNAMED,1897-12-22 00:00:00,-18.7,114.8,, ,457.66472444356015,5
1897355S18115,UNNAMED,1897-12-22 03:00:00,-18.8,114.8,, ,453.4727003911037,5
1897355S18115,UNNAMED,1897-12-22 06:00:00,-18.9,114.7,, ,459.9473556832338,5
1897355S18115,UNNAMED,1897-12-22 09:00:00,-19.0,114.6,, ,466.86024675485066,5
1897355S18115,UNNAMED,1897-12-22 12:00:00,-19.1,114.6,, ,463.5496089956284,5
1897355S18115,UNNAMED,1897-12-22 15:00:00,-19.3,114.5,, ,468.4410421814034,5
1897355S18115,UNNAMED,1897-12-22 18:00:00,-19.4,114.4,, ,476.7834414071014,5
1897355S18115,UNNAMED,1897-12-22 21:00:00,-19.6,114.4,, ,472.6306486041704,5
1897355S18115,UNNAMED,1897-12-23 00:00:00,-19.7,114.3,, ,481.92411228325125,5
1897355S18115,UNNAMED,1897-12-23 03:00:00,-19.8,114.2,, ,491.5432941257556,5
1897355S18115,UNNAMED,1897-12-23 06:00:00,-20.0,114.2,, ,489.53391098063787,5
1897355S18115,UNNAMED,1897-12-23 09:00:00,-20.2,114.2,, ,488.52612007957066,5
1897355S18115,UNNAMED,1897-12-23 12:00:00,-20.3,114.1,, ,499.5,5
1897355S18115,UNNAMED,1897-12-23 15:00:00,-20.5,114.1,, ,499.99308995225124,5
1897355S18115,UNNAMED,1897-12-24 09:00:00,-21.5,114.3,, ,495.5376171392034,5
1897355S18115,UNNAMED,1897-12-24 12:00:00,-21.6,114.4,, ,488.0214442009683,5
1897355S18115,UNNAMED,1897-12-24 15:00:00,-21.8,114.5,, ,484.6011349553357,5
1897355S18115,UNNAMED,1897-12-24 18:00:00,-21.9,114.6,, ,478.20263487354396,5
1897355S18115,UNNAMED,1897-12-24 21:00:00,-22.1,114.7,, ,476.7834414071017,5
1897355S18115,UNNAMED,1897-12-25 00:00:00,-22.2,114.8,, ,471.58673645470526,5
1897355S18115,UNNAMED,1897-12-25 03:00:00,-22.4,115.0,, ,462.6183848486778,5
1897355S18115,UNNAMED,1897-12-25 06:00:00,-22.5,115.1,, ,458.8745907107954,5
1897357S17121,UNNAMED,1897-12-22 12:00:00,-17.4,120.9,, ,410.8499726177438,5
1897357S17121,UNNAMED,1897-12-22 15:00:00,-17.4,121.0,, ,417.837970988756,5
1897357S17121,UNNAMED,1897-12-22 18:00:00,-17.5,121.0,, ,409.34777390380464,5
1897357S17121,UNNAMED,1897-12-22 21:00:00,-17.6,121.0,, ,400.9850994737838,5
1897357S17121,UNNAMED,1897-12-23 00:00:00,-17.7,120.8,, ,378.0523773235664,5
1897357S17121,UNNAMED,1897-12-23 03:00:00,-17.9,120.4,, ,333.0000000000009,5
1897357S17121,UNNAMED,1897-12-23 06:00:00,-18.2,119.9,, ,274.14977658207283,5
1897357S17121,UNNAMED,1897-12-23 09:00:00,-18.4,119.3,, ,224.75786971761443,5
1897357S17121,UNNAMED,1897-12-23 12:00:00,-18.6,118.8,, ,190.0013947317229,5
1897357S17121,UNNAMED,1897-12-23 15:00:00,-18.7,118.4,, ,178.98212201222782,5
1897357S17121,UNNAMED,1897-12-23 18:00:00,-18.8,117.9,, ,183.7376934654395,5
1897357S17121,UNNAMED,1897-12-23 21:00:00,-18.8,117.6,, ,200.1080957882514,5
1897357S17121,UNNAMED,1897-12-24 00:00:00,-18.8,117.2,, ,227.75295826838274,5
1897357S17121,UNNAMED,1897-12-24 03:00:00,-18.8,116.9,, ,251.65440588235194,5
1897357S17121,UNNAMED,1897-12-24 06:00:00,-18.7,116.5,, ,293.0484089702583,5
1897357S17121,UNNAMED,1897-12-24 09:00:00,-18.7,116.2,, ,320.17295326120154,5
1897357S17121,UNNAMED,1897-12-24 12:00:00,-18.7,115.9,, ,348.37027714774877,5
1897357S17121,UNNAMED,1897-12-24 15:00:00,-18.8,115.5,, ,382.26569294144036,5
1897357S17121,UNNAMED,1897-12-24 18:00:00,-18.9,115.0,, ,428.75321573138035,5
1897357S17121,UNNAMED,1897-12-24 21:00:00,-19.0,114.6,, ,466.86024675485066,5
1897357S17121,UNNAMED,1897-12-25 00:00:00,-19.2,114.3,, ,492.66997067002137,5
1897357S17121,UNNAMED,1897-12-25 12:00:00,-20.1,114.1,, ,499.99308995225124,5
1897357S17121,UNNAMED,1897-12-25 15:00:00,-20.4,114.1,, ,499.6233181107543,5
1897357S17121,UNNAMED,1897-12-25 21:00:00,-20.9,114.2,, ,492.9199935080733,5
1897357S17121,UNNAMED,1897-12-26 00:00:00,-21.2,114.4,, ,476.7834414071013,5
1897357S17121,UNNAMED,1897-12-26 03:00:00,-21.5,114.8,, ,442.331866362802,5
1897357S17121,UNNAMED,1897-12-26 06:00:00,-21.8,115.2,, ,412.49607270857655,5
1897357S17121,UNNAMED,1897-12-26 09:00:00,-22.2,115.8,, ,375.6001198082873,5
1897357S17121,UNNAMED,1897-12-26 12:00:00,-22.5,116.3,, ,353.2870362750377,5
1897357S17121,UNNAMED,1897-12-26 15:00:00,-22.8,116.8,, ,341.94486397663565,5
1897357S17121,UNNAMED,1897-12-26 18:00:00,-23.1,117.2,, ,347.484963703467,5
1897357S17121,UNNAMED,1897-12-26 21:00:00,-23.4,117.7,, ,358.30827509283074,5
1897357S17121,UNNAMED,1897-12-27 00:00:00,-23.7,118.1,, ,381.45905415915854,5
1897357S17121,UNNAMED,1897-12-27 03:00:00,-24.0,118.6,, ,410.69999999999993,5
1897357S17121,UNNAMED,1897-12-27 06:00:00,-24.3,119.0,, ,446.2144775777676,5
1897357S17121,UNNAMED,1897-12-27 09:00:00,-24.5,119.5,, ,476.7834414071026,5
1898087S09133,UNNAMED,1898-03-30 18:00:00,-17.1,121.6,, ,486.88401082804097,5
1898087S09133,UNNAMED,1898-03-30 21:00:00,-17.3,121.1,, ,433.4688570128193,5
1898087S09133,UNNAMED,1898-03-31 00:00:00,-17.5,120.7,, ,388.5000000000006,5
1898087S09133,UNNAMED,1898-03-31 03:00:00,-17.7,120.4,, ,351.012820278691,5
1898087S09133,UNNAMED,1898-03-31 06:00:00,-17.8,120.1,, ,323.61783016391416,5
1898087S09133,UNNAMED,1898-03-31 09:00:00,-17.9,119.8,, ,297.84425460297234,5
1898087S09133,UNNAMED,1898-03-31 12:00:00,-18.1,119.5,, ,263.8439879929048,5
1898087S09133,UNNAMED,1898-03-31 15:00:00,-18.3,119.1,, ,228.83236222178016,5
1898087S09133,UNNAMED,1898-03-31 18:00:00,-18.5,118.7,, ,200.10809578825152,5
1898087S09133,UNNAMED,1898-03-31 21:00:00,-18.7,118.3,, ,180.69490861670684,5
1898087S09133,UNNAMED,1898-04-01 00:00:00,-18.9,117.9,, ,173.74248185173332,5
1898087S09133,UNNAMED,1898-04-01 03:00:00,-19.0,117.6,, ,182.05353608210973,5
1898087S09133,UNNAMED,1898-04-01 06:00:00,-19.1,117.4,, ,188.37324650809532,5
1898087S09133,UNNAMED,1898-04-01 09:00:00,-19.2,117.1,, ,206.47193513889493,5
1898087S09133,UNNAMED,1898-04-01 12:00:00,-19.3,116.9,, ,218.92622044880673,5
1898087S09133,UNNAMED,1898-04-01 15:00:00,-19.4,116.6,, ,243.44200541402066,5
1898087S09133,UNNAMED,1898-04-01 18:00:00,-19.6,116.3,, ,266.8620992198027,5
1898087S09133,UNNAMED,1898-04-01 21:00:00,-19.7,116.0,, ,296.184942223604,5
1898087S09133,UNNAMED,1898-04-02 00:00:00,-19.9,115.7,, ,324.9476419363578,5
1899011S14125,UNNAMED,1899-01-11 18:00:00,-17.0,121.2,, ,466.3321241347207,5
1899011S14125,UNNAMED,1899-01-11 21:00:00,-17.5,120.7,, ,388.5000000000006,5
1899011S14125,UNNAMED,1899-01-12 00:00:00,-18.0,120.4,, ,324.18841743652797,5
1899011S14125,UNNAMED,1899-01-12 03:00:00,-18.3,120.2,, ,284.2987161420191,5
1899011S14125,UNNAMED,1899-01-12 06:00:00,-18.5,120.2,, ,267.32339964918964,5
1899011S14125,UNNAMED,1899-01-12 09:00:00,-18.6,120.2,, ,259.13210916441886,5
1899011S14125,UNNAMED,1899-01-12 12:00:00,-18.7,120.2,, ,251.16432867746246,5
1899011S14125,UNNAMED,1899-01-12 15:00:00,-18.8,120.2,, ,243.44200541402125,5
1899011S14125,UNNAMED,1899-01-12 18:00:00,-18.9,120.1,, ,227.7529582683836,5
1899011S14125,UNNAMED,1899-01-12 21:00:00,-19.1,120.1,, ,213.22403710651383,5
1899011S14125,UNNAMED,1899-01-13 00:00:00,-19.2,120.1,, ,206.47193513889493,5
1899011S14125,UNNAMED,1899-01-13 03:00:00,-19.4,120.0,, ,184.7408184457356,5
1899011S14125,UNNAMED,1899-01-13 06:00:00,-19.7,119.9,, ,158.92781380236875,5
1899011S14125,UNNAMED,1899-01-13 09:00:00,-19.9,119.9,, ,150.9763226469647,5
1899011S14125,UNNAMED,1899-01-13 12:00:00,-20.1,119.9,, ,145.99770546142278,5
1899011S14125,UNNAMED,1899-01-13 15:00:00,-20.3,120.0,, ,155.40000000000063,5
1899011S14125,UNNAMED,1899-01-13 18:00:00,-20.4,120.2,, ,177.94653691488443,5
1899011S14125,UNNAMED,1899-01-13 21:00:00,-20.4,120.5,, ,211.1919032538896,5
1899011S14125,UNNAMED,1899-01-14 00:00:00,-20.5,120.7,, ,234.15475651799267,5
1899011S14125,UNNAMED,1899-01-14 03:00:00,-20.5,120.9,, ,256.2633996496586,5
1899011S14125,UNNAMED,1899-01-14 06:00:00,-20.5,121.0,, ,267.3233996491896,5
1899011S14125,UNNAMED,1899-01-14 09:00:00,-20.5,121.2,, ,289.45258679099857,5
1899011S14125,UNNAMED,1899-01-14 12:00:00,-20.5,121.3,, ,300.5210974291159,5
1899011S14125,UNNAMED,1899-01-14 15:00:00,-20.5,121.4,, ,311.5918484171253,5
1899011S14125,UNNAMED,1899-01-14 18:00:00,-20.5,121.6,, ,333.7391795998785,5
1899011S14125,UNNAMED,1899-01-14 21:00:00,-20.5,121.7,, ,344.81538538760225,5
1899011S14125,UNNAMED,1899-01-15 00:00:00,-20.6,121.9,, ,367.81052187233706,5
1899011S14125,UNNAMED,1899-01-15 03:00:00,-20.7,122.1,, ,391.0289119745495,5
1899011S14125,UNNAMED,1899-01-15 06:00:00,-20.7,122.3,, ,413.0930282636107,5
1899011S14125,UNNAMED,1899-01-15 09:00:00,-20.9,122.5,, ,437.9931163842652,5
1899011S14125,UNNAMED,1899-01-15 12:00:00,-21.0,122.7,, ,461.6852824164972,5
1899011S14125,UNNAMED,1899-01-15 15:00:00,-21.0,122.8,, ,472.630648604172,5
1899011S14125,UNNAMED,1899-01-15 18:00:00,-21.1,122.9,, ,485.4901955755659,5
1899076S18119,UNNAMED,1899-03-16 12:00:00,-18.3,119.3,, ,235.2047831146298,5
1899076S18119,UNNAMED,1899-03-16 15:00:00,-18.4,119.2,, ,221.16593318140167,5
1899076S18119,UNNAMED,1899-03-16 18:00:00,-18.6,119.1,, ,196.6925011280297,5
1899076S18119,UNNAMED,1899-03-16 21:00:00,-18.7,119.0,, ,183.06588977742442,5
1899076S18119,UNNAMED,1899-03-17 00:00:00,-18.8,118.9,, ,169.79734980263999,5
1899076S18119,UNNAMED,1899-03-17 03:00:00,-18.9,118.9,, ,158.927813802368,5
1899076S18119,UNNAMED,1899-03-17 06:00:00,-19.0,118.8,, ,145.99770546142167,5
1899076S18119,UNNAMED,1899-03-17 09:00:00,-19.1,118.8,, ,135.03732817262048,5
1899076S18119,UNNAMED,1899-03-17 12:00:00,-19.2,118.8,, ,124.10177275123853,5
1899076S18119,UNNAMED,1899-03-17 15:00:00,-19.3,118.8,, ,113.19823320175988,5
1899076S18119,UNNAMED,1899-03-17 18:00:00,-19.5,118.8,, ,91.53294488871221,5
1899076S18119,UNNAMED,1899-03-17 21:00:00,-19.6,118.7,, ,78.48885271170683,5
1899076S18119,UNNAMED,1899-03-18 00:00:00,-19.7,118.7,, ,67.51866408631055,5
1899076S18119,UNNAMED,1899-03-18 03:00:00,-19.8,118.7,, ,56.5991166008801,5
1899076S18119,UNNAMED,1899-03-18 06:00:00,-19.9,118.7,, ,45.76647244435649,5
1899076S18119,UNNAMED,1899-03-18 09:00:00,-19.9,118.6,, ,44.40000000000023,5
1899076S18119,UNNAMED,1899-03-18 12:00:00,-20.0,118.6,, ,33.30000000000008,5
1899076S18119,UNNAMED,1899-03-18 15:00:00,-20.1,118.6,, ,22.19999999999992,5
1899076S18119,UNNAMED,1899-03-18 18:00:00,-20.1,118.5,, ,24.820354550247313,5
1899076S18119,UNNAMED,1899-03-18 21:00:00,-20.2,118.5,, ,15.697770542341022,5
1899076S18119,UNNAMED,1899-03-19 00:00:00,-20.3,118.4,, ,22.199999999998738,5
1899076S18119,UNNAMED,1899-03-19 03:00:00,-20.4,118.3,, ,35.101282027868635,5
1899076S18119,UNNAMED,1899-03-19 06:00:00,-20.4,118.3,, ,35.101282027868635,5
1899076S18119,UNNAMED,1899-03-19 09:00:00,-20.5,118.2,, ,49.64070910049445,5
1899076S18119,UNNAMED,1899-03-19 12:00:00,-20.6,118.1,, ,64.72356603278288,5
1899076S18119,UNNAMED,1899-03-19 15:00:00,-20.7,118.0,, ,80.04323831529996,5
1899076S18119,UNNAMED,1899-03-19 18:00:00,-20.8,118.0,, ,86.69377140256339,5
1899076S18119,UNNAMED,1899-03-19 21:00:00,-20.9,117.9,, ,102.33694347594994,5
1899076S18119,UNNAMED,1899-03-20 00:00:00,-21.0,117.8,, ,117.99461852135433,5
1899076S18119,UNNAMED,1899-03-20 03:00:00,-21.1,117.7,, ,133.66169982459382,5
1899076S18119,UNNAMED,1899-03-20 06:00:00,-21.1,117.6,, ,142.1493580710093,5
1899076S18119,UNNAMED,1899-03-20 09:00:00,-21.2,117.5,, ,157.76064147942543,5
1899076S18119,UNNAMED,1899-03-20 12:00:00,-21.3,117.3,, ,182.0535360821094,5
1899076S18119,UNNAMED,1899-03-20 15:00:00,-21.4,117.0,, ,215.5230150123177,5
1899076S18119,UNNAMED,1899-03-20 18:00:00,-21.6,116.6,, ,264.77630180965974,5
1899076S18119,UNNAMED,1899-03-20 21:00:00,-21.8,116.2,, ,314.1515716974841,5
1899076S18119,UNNAMED,1899-03-21 00:00:00,-22.0,115.9,, ,354.1578461646716,5
1899076S18119,UNNAMED,1899-03-21 03:00:00,-22.2,115.7,, ,384.8355752785848,5
1899076S18119,UNNAMED,1899-03-21 06:00:00,-22.5,115.5,, ,421.9460273542097,5
1899076S18119,UNNAMED,1899-03-21 09:00:00,-22.8,115.4,, ,450.74747919428137,5
1899076S18119,UNNAMED,1899-03-21 12:00:00,-23.1,115.4,, ,471.9784740854175,5
1899076S18119,UNNAMED,1899-03-21 15:00:00,-23.4,115.4,, ,494.5420609007882,5
1900061S15124,UNNAMED,1900-03-03 00:00:00,-17.3,121.7,, ,478.8463323447311,5
1900061S15124,UNNAMED,1900-03-03 03:00:00,-17.5,121.5,, ,447.45530503056995,5
1900061S15124,UNNAMED,1900-03-03 06:00:00,-17.7,121.2,, ,408.14203410087606,5
1900061S15124,UNNAMED,1900-03-03 09:00:00,-17.9,121.0,, ,376.74649301619314,5
1900061S15124,UNNAMED,1900-03-03 12:00:00,-18.1,120.7,, ,337.5933204315518,5
1900061S15124,UNNAMED,1900-03-03 15:00:00,-18.4,120.5,, ,298.25764030448636,5
1900061S15124,UNNAMED,1900-03-03 18:00:00,-18.7,120.3,, ,259.1321091644186,5
1900061S15124,UNNAMED,1900-03-03 21:00:00,-19.0,120.0,, ,212.0652022374256,5
1900061S15124,UNNAMED,1900-03-04 00:00:00,-19.3,119.8,, ,173.38754280512796,5
1900061S15124,UNNAMED,1900-03-04 03:00:00,-19.5,119.6,, ,142.1493580710093,5
1900061S15124,UNNAMED,1900-03-04 06:00:00,-19.7,119.3,, ,102.33694347595139,5
1900061S15124,UNNAMED,1900-03-04 09:00:00,-19.9,119.1,, ,71.07467903550477,5
1900061S15124,UNNAMED,1900-03-04 12:00:00,-20.0,118.8,, ,40.02161915765052,5
1900061S15124,UNNAMED,1900-03-04 15:00:00,-20.2,118.5,, ,15.697770542341022,5
1900061S15124,UNNAMED,1900-03-04 18:00:00,-20.3,118.2,, ,44.399999999999054,5
1900061S15124,UNNAMED,1900-03-04 21:00:00,-20.5,117.9,, ,80.80921977101252,5
1900061S15124,UNNAMED,1900-03-05 00:00:00,-20.6,117.6,, ,115.88740224890714,5
1900061S15124,UNNAMED,1900-03-05 03:00:00,-20.7,117.2,, ,161.61843954202658,5
1900061S15124,UNNAMED,1900-03-05 06:00:00,-20.7,116.8,, ,204.67388695190175,5
1900061S15124,UNNAMED,1900-03-05 09:00:00,-20.7,116.4,, ,248.20354550247538,5
1900061S15124,UNNAMED,1900-03-05 12:00:00,-20.8,116.0,, ,293.8880909461961,5
1900061S15124,UNNAMED,1900-03-05 15:00:00,-20.8,115.5,, ,348.54706999198766,5
1900061S15124,UNNAMED,1900-03-05 18:00:00,-20.9,115.0,, ,405.1119845178608,5
1900061S15124,UNNAMED,1900-03-05 21:00:00,-21.0,114.6,, ,450.7474791942824,5
1900061S15124,UNNAMED,1900-03-06 00:00:00,-21.3,114.4,, ,479.2321358172872,5
1900061S15124,UNNAMED,1900-03-06 03:00:00,-21.8,114.5,, ,484.6011349553357,5
1900061S15124,UNNAMED,1900-03-06 06:00:00,-22.5,114.9,, ,477.8160001506845,5
1900061S15124,UNNAMED,1900-03-06 09:00:00,-23.3,115.5,, ,478.8463323447299,5
1901031S12112,UNNAMED,1901-02-06 00:00:00,-17.4,115.2,, ,496.03464596739553,5
1901031S12112,UNNAMED,1901-02-06 03:00:00,-17.6,115.8,, ,431.760037520843,5
1901031S12112,UNNAMED,1901-02-06 06:00:00,-17.9,116.4,, ,361.3898172334128,5
1901031S12112,UNNAMED,1901-02-06 09:00:00,-18.3,117.1,, ,277.5,5
1901031S12112,UNNAMED,1901-02-06 12:00:00,-18.6,117.7,, ,213.5127630845514,5
1901031S12112,UNNAMED,1901-02-06 15:00:00,-18.9,118.2,, ,161.6184395420275,5
1901031S12112,UNNAMED,1901-02-06 18:00:00,-19.2,118.6,, ,122.10000000000016,5
1901031S12112,UNNAMED,1901-02-06 21:00:00,-19.4,119.0,, ,109.32232159993723,5
1901031S12112,UNNAMED,1901-02-07 00:00:00,-19.7,119.3,, ,102.33694347595139,5
1901031S12112,UNNAMED,1901-02-07 03:00:00,-19.9,119.6,, ,119.55065871838607,5
1901031S12112,UNNAMED,1901-02-07 06:00:00,-20.1,119.8,, ,135.0373281726208,5
1901031S12112,UNNAMED,1901-02-07 09:00:00,-20.4,119.9,, ,144.72629339550002,5
1901031S12112,UNNAMED,1901-02-07 12:00:00,-20.6,120.1,, ,169.79734980263976,5
1901031S12112,UNNAMED,1901-02-07 15:00:00,-20.8,120.3,, ,196.69250112803007,5
1901031S12112,UNNAMED,1901-02-07 18:00:00,-21.1,120.5,, ,228.8323622217808,5
1901031S12112,UNNAMED,1901-02-07 21:00:00,-21.4,120.7,, ,263.14258492308005,5
1901031S12112,UNNAMED,1901-02-08 00:00:00,-21.7,120.8,, ,289.45258679099777,5
1901031S12112,UNNAMED,1901-02-08 03:00:00,-21.9,120.9,, ,310.9981511199071,5
1901031S12112,UNNAMED,1901-02-08 06:00:00,-22.2,121.0,, ,339.7760586033105,5
1901031S12112,UNNAMED,1901-02-08 09:00:00,-22.7,121.1,, ,384.6754606158286,5
1901031S12112,UNNAMED,1901-02-08 12:00:00,-23.3,121.2,, ,440.657417956399,5
1902035S13122,UNNAMED,1902-02-06 12:00:00,-17.3,121.9,, ,495.04008928570715,5
1902035S13122,UNNAMED,1902-02-06 15:00:00,-17.4,121.7,, ,471.1946731447638,5
1902035S13122,UNNAMED,1902-02-06 18:00:00,-17.5,121.5,, ,447.45530503056995,5
1902035S13122,UNNAMED,1902-02-06 21:00:00,-17.6,121.2,, ,416.0649588706077,5
1902035S13122,UNNAMED,1902-02-07 00:00:00,-17.7,121.0,, ,392.7580934875823,5
1902035S13122,UNNAMED,1902-02-07 03:00:00,-17.8,120.8,, ,369.64833287869726,5
1902035S13122,UNNAMED,1902-02-07 06:00:00,-17.9,120.6,, ,346.77508561025564,5
1902035S13122,UNNAMED,1902-02-07 09:00:00,-18.0,120.4,, ,324.18841743652797,5
1902035S13122,UNNAMED,1902-02-07 12:00:00,-18.1,120.2,, ,301.95264529392733,5
1902035S13122,UNNAMED,1902-02-07 15:00:00,-18.3,119.9,, ,264.7763018096604,5
1902035S13122,UNNAMED,1902-02-07 18:00:00,-18.5,119.6,, ,228.56298912991144,5
1902035S13122,UNNAMED,1902-02-07 21:00:00,-18.7,119.3,, ,193.85316608196035,5
1902035S13122,UNNAMED,1902-02-08 00:00:00,-18.9,119.0,, ,161.6184395420279,5
1902035S13122,UNNAMED,1902-02-08 03:00:00,-19.1,118.7,, ,133.66169982459448,5
1902035S13122,UNNAMED,1902-02-08 06:00:00,-19.3,118.5,, ,111.55361939444182,5
1902035S13122,UNNAMED,1902-02-08 09:00:00,-19.6,118.2,, ,89.49106100611337,5
1902035S13122,UNNAMED,1902-02-08 12:00:00,-19.8,118.0,, ,86.69377140256339,5
1902035S13122,UNNAMED,1902-02-08 15:00:00,-20.0,117.7,, ,105.30384608360616,5
1902035S13122,UNNAMED,1902-02-08 18:00:00,-20.1,117.5,, ,124.10177275123769,5
1902035S13122,UNNAMED,1902-02-08 21:00:00,-20.3,117.2,, ,155.39999999999907,5
1902035S13122,UNNAMED,1902-02-09 00:00:00,-20.7,117.0,, ,183.06588977742348,5
1902035S13122,UNNAMED,1902-02-09 03:00:00,-21.3,116.7,, ,238.32710714478029,5
1902035S13122,UNNAMED,1902-02-09 06:00:00,-21.9,116.4,, ,301.9526452939257,5
1902035S13122,UNNAMED,1902-02-09 09:00:00,-22.7,116.2,, ,376.7464930161918,5
1902035S13122,UNNAMED,1902-02-09 12:00:00,-23.4,116.1,, ,442.05323208862507,5
1903010S13125,UNNAMED,1903-01-11 21:00:00,-16.2,120.4,, ,497.0272125346868,5
1903010S13125,UNNAMED,1903-01-12 00:00:00,-16.4,120.1,, ,463.81532963023136,5
1903010S13125,UNNAMED,1903-01-12 03:00:00,-16.6,119.7,, ,428.4657512567371,5
1903010S13125,UNNAMED,1903-01-12 06:00:00,-16.7,119.4,, ,409.3477739038046,5
1903010S13125,UNNAMED,1903-01-12 09:00:00,-16.9,119.1,, ,381.45905415915894,5
1903010S13125,UNNAMED,1903-01-12 12:00:00,-17.1,118.8,, ,355.89307382976693,5
1903010S13125,UNNAMED,1903-01-12 15:00:00,-17.3,118.5,, ,333.18494863964065,5
1903010S13125,UNNAMED,1903-01-12 18:00:00,-17.6,118.2,, ,302.971038219827,5
1903010S13125,UNNAMED,1903-01-12 21:00:00,-17.8,118.1,, ,282.9955830043995,5
1903010S13125,UNNAMED,1903-01-13 00:00:00,-18.0,118.0,, ,263.84398799290454,5
1903010S13125,UNNAMED,1903-01-13 03:00:00,-18.2,118.1,, ,239.6160679086444,5
1903010S13125,UNNAMED,1903-01-13 06:00:00,-18.3,118.4,, ,223.10723878888365,5
1903010S13125,UNNAMED,1903-01-13 09:00:00,-18.4,118.7,, ,211.19190325388925,5
1903010S13125,UNNAMED,1903-01-13 12:00:00,-18.4,119.0,, ,215.5230150123187,5
1903010S13125,UNNAMED,1903-01-13 15:00:00,-18.4,119.2,, ,221.16593318140167,5
1903010S13125,UNNAMED,1903-01-13 18:00:00,-18.3,119.5,, ,243.4420054140208,5
1903010S13125,UNNAMED,1903-01-13 21:00:00,-18.2,119.7,, ,263.1425849230799,5
1903010S13125,UNNAMED,1903-01-14 00:00:00,-18.1,119.9,, ,283.64789792981077,5
1903010S13125,UNNAMED,1903-01-14 03:00:00,-18.0,120.1,, ,304.7955708339609,5
1903010S13125,UNNAMED,1903-01-14 06:00:00,-17.9,120.3,, ,326.4607939707313,5
1903010S13125,UNNAMED,1903-01-14 09:00:00,-17.7,120.4,, ,351.012820278691,5
1903010S13125,UNNAMED,1903-01-14 12:00:00,-17.6,120.6,, ,372.96660708433393,5
1903010S13125,UNNAMED,1903-01-14 15:00:00,-17.5,120.7,, ,388.5000000000006,5
1903010S13125,UNNAMED,1903-01-14 18:00:00,-17.4,120.8,, ,404.04609885506915,5
1903010S13125,UNNAMED,1903-01-14 21:00:00,-17.3,121.0,, ,426.44807421302806,5
1903010S13125,UNNAMED,1903-01-15 00:00:00,-17.2,121.3,, ,456.31666636229744,5
1907014S16124,UNNAMED,1907-01-14 09:00:00,-17.5,121.5,, ,447.45530503056995,5
1907014S16124,UNNAMED,1907-01-14 12:00:00,-18.1,120.6,, ,330.02672619047075,5
1907014S16124,UNNAMED,1907-01-14 15:00:00,-18.7,119.7,, ,215.52301501231904,5
1907014S16124,UNNAMED,1907-01-14 18:00:00,-19.2,118.8,, ,124.10177275123853,5
1907014S16124,UNNAMED,1907-01-14 21:00:00,-19.7,118.1,, ,86.69377140256398,5
1907014S16124,UNNAMED,1907-01-15 00:00:00,-20.2,117.4,, ,133.66169982459323,5
1907014S16124,UNNAMED,1907-01-15 03:00:00,-20.5,116.8,, ,201.02955006665033,5
1907014S16124,UNNAMED,1907-01-15 06:00:00,-20.9,116.3,, ,263.84398799290426,5
1907014S16124,UNNAMED,1907-01-15 09:00:00,-21.3,116.1,, ,298.876646795965,5
